,date,Adjusted Close,1 Month Change,Monthly Change Std,Unadjusted Equity,Unadjusted CAGR,Max Equity,Dropdown,DD Percentage,       ,Adjusted Close,Adj 1 Month Change,Adj Monthly Change Std,Adjusted Equity,Adjusted CAGR,Adj Max Equity,Adj Dropdown,Adj DD Percentage
39,2018-04-30,250.9699,0.0052,,8573.8538,,9101.1311,527.2773,0.0579,,250.9699,0.0052,,10998.1794,,11674.5486,676.3692,0.0579
40,2018-05-31,257.0707,0.0243,,8782.2764,,9101.1311,318.8547,0.035,,257.0707,0.0243,,11265.5352,,11674.5486,409.0134,0.035
41,2018-06-29,258.5502,0.0058,,8832.8199,,9101.1311,268.3112,0.0295,,258.5502,0.0058,,11330.3703,,11674.5486,344.1783,0.0295
42,2018-07-31,268.1286,0.037,,9160.0458,,9160.0458,-0.0,-0.0,,268.1286,0.037,,11750.122,,11750.122,0.0,0.0
43,2018-08-31,276.6872,0.0319,,9452.4328,,9452.4328,0.0,0.0,,276.6872,0.0319,,12125.1836,,12125.1836,-0.0,-0.0
44,2018-09-28,278.333,0.0059,,9508.6585,,9508.6585,-0.0,-0.0,,278.333,0.0059,,12197.3077,,12197.3077,-0.0,-0.0
45,2018-10-31,259.099,-0.0691,,8851.5694,,9508.6585,657.0891,0.0691,,259.099,-0.0691,,11354.4214,,12197.3077,842.8863,0.0691
46,2018-11-30,263.9051,0.0185,,9015.7599,,9508.6585,492.8986,0.0518,,263.9051,0.0185,,11565.0381,,12197.3077,632.2696,0.0518
47,2018-12-31,240.6983,-0.0879,,8222.9481,,9508.6585,1285.7104,0.1352,,240.6983,-0.0879,,10548.0524,,12197.3077,1649.2553,0.1352
48,2019-01-31,259.97,0.0801,,8881.3236,,9508.6585,627.3349,0.066,,259.97,0.0,,10548.0524,,12197.3077,1649.2553,0.1352
49,2019-02-28,268.3971,0.0324,,9169.2189,,9508.6585,339.4396,0.0357,,268.3971,0.0324,,10889.9761,,12197.3077,1307.3316,0.1072
50,2019-03-29,273.2495,0.0181,,9334.9883,,9508.6585,173.6702,0.0183,,273.2495,0.0181,,11086.8549,,12197.3077,1110.4528,0.091
51,2019-04-30,284.4124,0.0409,,9716.3455,,9716.3455,0.0,0.0,,284.4124,0.0409,,11539.7801,,12197.3077,657.5276,0.0539
52,2019-05-31,266.2751,-0.0638,,9096.7227,,9716.3455,619.6228,0.0638,,266.2751,-0.0638,,10803.8748,,12197.3077,1393.4329,0.1142
53,2019-06-28,284.8058,0.0696,,9729.7865,,9729.7865,-0.0,-0.0,,284.8058,0.0696,,11555.7436,,12197.3077,641.5641,0.0526
54,2019-07-31,289.1119,0.0151,,9876.8956,,9876.8956,0.0,0.0,,289.1119,0.0151,,11730.4601,,12197.3077,466.8476,0.0383
55,2019-08-30,284.2712,-0.0167,,9711.5224,,9876.8956,165.3732,0.0167,,284.2712,-0.0167,,11534.0519,,12197.3077,663.2558,0.0544
56,2019-09-30,289.8085,0.0195,,9900.6925,,9900.6925,-0.0,-0.0,,289.8085,0.0195,,11758.723,,12197.3077,438.5847,0.036
57,2019-10-31,296.2146,0.0221,,10119.544,,10119.544,0.0,0.0,,296.2146,0.0221,,12018.6455,,12197.3077,178.6622,0.0146
58,2019-11-29,306.937,0.0362,,10485.8532,,10485.8532,-0.0,-0.0,,306.937,0.0362,,12453.6989,,12453.6989,0.0,0.0
59,2019-12-31,315.8485,0.029,,10790.2947,,10790.2947,0.0,0.0,,315.8485,0.029,,12815.2738,,12815.2738,-0.0,-0.0
60,2020-01-31,315.7209,-0.0004,,10785.9364,,10790.2947,4.3583,0.0004,,315.7209,-0.0004,,12810.0977,,12815.2738,5.1761,0.0004
61,2020-02-28,290.7266,-0.0792,,9932.0596,,10790.2947,858.2351,0.0795,,290.7266,-0.0792,,11795.9766,,12815.2738,1019.2972,0.0795
