,date,Adjusted Close,1 Month Change,Monthly Change Std,Unadjusted Equity,Unadjusted CAGR,Max Equity,Dropdown,DD Percentage,       ,Adjusted Close,Adj 1 Month Change,Adj Monthly Change Std,Adjusted Equity,Adjusted CAGR,Adj Max Equity,Adj Dropdown,Adj DD Percentage
0,2003-01-31,60.3563,-0.0246,0.025083841051978143,2061.944,0.13182132555397996,3527.4472,1465.5032,0.4155,,60.3563,0.0,0.024306569001201494,2252.1033,0.12974477287413277,3069.1754,817.0721,0.2662
1,2003-02-28,59.5427,-0.0135,,2034.1512,,3527.4472,1493.296,0.4233,,59.5427,0.0,,2252.1033,,3069.1754,817.0721,0.2662
2,2003-03-31,59.6654,0.0021,,2038.3416,,3527.4472,1489.1056,0.4221,,59.6654,0.0021,,2256.7426,,3069.1754,812.4328,0.2647
3,2003-04-30,64.7138,0.0846,,2210.8094,,3527.4472,1316.6378,0.3733,,64.7138,0.0846,,2447.6897,,3069.1754,621.4857,0.2025
4,2003-05-30,68.2624,0.0548,,2332.0417,,3527.4472,1195.4055,0.3389,,68.2624,0.0548,,2581.9116,,3069.1754,487.2638,0.1588
5,2003-06-30,68.9903,0.0107,,2356.9062,,3527.4472,1170.541,0.3318,,68.9903,0.0107,,2609.4403,,3069.1754,459.7351,0.1498
6,2003-07-31,70.234,0.018,,2399.3948,,3527.4472,1128.0524,0.3198,,70.234,0.018,,2656.4814,,3069.1754,412.694,0.1345
7,2003-08-29,71.6826,0.0206,,2448.8843,,3527.4472,1078.5629,0.3058,,71.6826,0.0206,,2711.2736,,3069.1754,357.9018,0.1166
8,2003-09-30,70.9023,-0.0109,,2422.2252,,3527.4472,1105.222,0.3133,,70.9023,-0.0109,,2681.758,,3069.1754,387.4174,0.1262
9,2003-10-31,74.6974,0.0535,,2551.8792,,3527.4472,975.568,0.2766,,74.6974,0.0535,,2825.304,,3069.1754,243.8714,0.0795
10,2003-11-28,75.5132,0.0109,,2579.7486,,3527.4472,947.6986,0.2687,,75.5132,0.0109,,2856.1595,,3069.1754,213.0159,0.0694
