,date,Adjusted Close,1 Month Change,Monthly Change Std,Unadjusted Equity,Unadjusted CAGR,Max Equity,Dropdown,DD Percentage,       ,Adjusted Close,Adj 1 Month Change,Adj Monthly Change Std,Adjusted Equity,Adjusted CAGR,Adj Max Equity,Adj Dropdown,Adj DD Percentage
18,1997-07-31,62.3104,0.0793,,2128.7028,,2128.7028,-0.0,-0.0,,62.3104,0.0793,,2128.7028,,2128.7028,-0.0,-0.0
19,1997-08-29,59.0825,-0.0518,,2018.429,,2128.7028,110.2738,0.0518,,59.0825,-0.0518,,2018.429,,2128.7028,110.2738,0.0518
20,1997-09-30,61.9237,0.0481,,2115.4912,,2128.7028,13.2116,0.0062,,61.9237,0.0481,,2115.4912,,2128.7028,13.2116,0.0062
21,1997-10-31,60.4063,-0.0245,,2063.6546,,2128.7028,65.0482,0.0306,,60.4063,-0.0245,,2063.6546,,2128.7028,65.0482,0.0306
22,1997-11-28,62.7439,0.0387,,2143.5109,,2143.5109,-0.0,-0.0,,62.7439,0.0387,,2143.5109,,2143.5109,-0.0,-0.0
23,1997-12-31,63.9421,0.0191,,2184.4453,,2184.4453,0.0,0.0,,63.9421,0.0191,,2184.4453,,2184.4453,0.0,0.0
24,1998-01-30,64.7655,0.0129,,2212.5772,,2212.5772,-0.0,-0.0,,64.7655,0.0129,,2212.5772,,2212.5772,-0.0,-0.0
25,1998-02-27,69.2534,0.0693,,2365.8963,,2365.8963,0.0,0.0,,69.2534,0.0693,,2365.8963,,2365.8963,0.0,0.0
26,1998-03-31,72.6304,0.0488,,2481.262,,2481.262,0.0,0.0,,72.6304,0.0488,,2481.262,,2481.262,0.0,0.0
27,1998-04-30,73.5594,0.0128,,2512.9995,,2512.9995,-0.0,-0.0,,73.5594,0.0128,,2512.9995,,2512.9995,-0.0,-0.0
28,1998-05-29,72.0316,-0.0208,,2460.807,,2512.9995,52.1925,0.0208,,72.0316,-0.0208,,2460.807,,2512.9995,52.1925,0.0208
29,1998-06-30,75.0995,0.0426,,2565.6143,,2565.6143,0.0,0.0,,75.0995,0.0426,,2565.6143,,2565.6143,0.0,0.0
30,1998-07-31,74.0846,-0.0135,,2530.9426,,2565.6143,34.6717,0.0135,,74.0846,-0.0135,,2530.9426,,2565.6143,34.6717,0.0135
31,1998-08-31,63.6254,-0.1412,,2173.6258,,2565.6143,391.9885,0.1528,,63.6254,-0.1412,,2173.6258,,2565.6143,391.9885,0.1528
32,1998-09-30,67.6731,0.0636,,2311.9074,,2565.6143,253.7069,0.0989,,67.6731,0.0,,2173.6258,,2565.6143,391.9885,0.1528
33,1998-10-30,73.1601,0.0811,,2499.3593,,2565.6143,66.255,0.0258,,73.1601,0.0811,,2349.8657,,2565.6143,215.7486,0.0841
34,1998-11-30,77.2338,0.0557,,2638.5282,,2638.5282,-0.0,-0.0,,77.2338,0.0557,,2480.7105,,2565.6143,84.9038,0.0331
35,1998-12-31,82.2853,0.0654,,2811.103,,2811.103,0.0,0.0,,82.2853,0.0654,,2642.9631,,2642.9631,0.0,0.0
36,1999-01-29,85.1838,0.0352,,2910.1244,,2910.1244,0.0,0.0,,85.1838,0.0352,,2736.0618,,2736.0618,0.0,0.0
37,1999-02-26,82.4521,-0.0321,,2816.8021,,2910.1244,93.3223,0.0321,,82.4521,-0.0321,,2648.3213,,2736.0618,87.7405,0.0321
38,1999-03-31,85.8747,0.0415,,2933.7284,,2933.7284,0.0,0.0,,85.8747,0.0415,,2758.2539,,2758.2539,-0.0,-0.0
39,1999-04-30,89.1358,0.038,,3045.1358,,3045.1358,-0.0,-0.0,,89.1358,0.038,,2862.9978,,2862.9978,0.0,0.0
40,1999-05-31,87.0976,-0.0229,,2975.5055,,3045.1358,69.6303,0.0229,,87.0976,-0.0229,,2797.5322,,2862.9978,65.4656,0.0229
41,1999-06-30,91.9206,0.0554,,3140.2737,,3140.2737,0.0,0.0,,91.9206,0.0554,,2952.4452,,2952.4452,0.0,0.0
42,1999-07-30,89.0691,-0.031,,3042.8564,,3140.2737,97.4173,0.031,,89.0691,-0.031,,2860.8547,,2952.4452,91.5905,0.031
43,1999-08-31,88.6078,-0.0052,,3027.0978,,3140.2737,113.1759,0.036,,88.6078,-0.0052,,2846.0386,,2952.4452,106.4066,0.036
44,1999-09-30,86.6257,-0.0224,,2959.3825,,3140.2737,180.8912,0.0576,,86.6257,-0.0224,,2782.3736,,2952.4452,170.0716,0.0576
45,1999-10-29,92.1764,0.0641,,3149.0129,,3149.0129,0.0,0.0,,92.1764,0.0,,2782.3736,,2952.4452,170.0716,0.0576
46,1999-11-30,93.7113,0.0167,,3201.4475,,3201.4475,0.0,0.0,,93.7113,0.0167,,2828.7033,,2952.4452,123.7419,0.0419
47,1999-12-31,99.0613,0.0571,,3384.2177,,3384.2177,-0.0,-0.0,,99.0613,0.0571,,2990.1936,,2990.1936,-0.0,-0.0
48,2000-01-31,94.1293,-0.0498,,3215.7269,,3384.2177,168.4908,0.0498,,94.1293,-0.0498,,2841.3202,,2990.1936,148.8734,0.0498
49,2000-02-29,92.696,-0.0152,,3166.7638,,3384.2177,217.4539,0.0643,,92.696,-0.0152,,2798.0578,,2990.1936,192.1358,0.0643
50,2000-03-31,101.6778,0.0969,,3473.6071,,3473.6071,-0.0,-0.0,,101.6778,0.0969,,3069.1754,,3069.1754,-0.0,-0.0
51,2000-04-28,98.1068,-0.0351,,3351.6111,,3473.6071,121.996,0.0351,,98.1068,-0.0351,,2961.3834,,3069.1754,107.792,0.0351
52,2000-05-31,96.5643,-0.0157,,3298.9162,,3473.6071,174.6909,0.0503,,96.5643,-0.0157,,2914.8237,,3069.1754,154.3517,0.0503
53,2000-06-30,98.4671,0.0197,,3363.9184,,3473.6071,109.6887,0.0316,,98.4671,0.0,,2914.8237,,3069.1754,154.3517,0.0503
54,2000-07-31,96.9209,-0.0157,,3311.0981,,3473.6071,162.509,0.0468,,96.9209,-0.0157,,2869.0552,,3069.1754,200.1202,0.0652
55,2000-08-31,103.2538,0.0653,,3527.4472,,3527.4472,-0.0,-0.0,,103.2538,0.0653,,3056.5209,,3069.1754,12.6545,0.0041
56,2000-09-29,97.5948,-0.0548,,3334.1187,,3527.4472,193.3285,0.0548,,97.5948,-0.0548,,2889.0024,,3069.1754,180.173,0.0587
57,2000-10-31,97.1382,-0.0047,,3318.521,,3527.4472,208.9262,0.0592,,97.1382,0.0,,2889.0024,,3069.1754,180.173,0.0587
58,2000-11-30,89.8865,-0.0747,,3070.7832,,3527.4472,456.664,0.1295,,89.8865,-0.0747,,2673.3294,,3069.1754,395.846,0.129
59,2000-12-29,89.4233,-0.0052,,3054.9585,,3527.4472,472.4887,0.1339,,89.4233,0.0,,2673.3294,,3069.1754,395.846,0.129
