,date,Adjusted Close,1 Month Change,Monthly Change Std,Unadjusted Equity,Unadjusted CAGR,Max Equity,Dropdown,DD Percentage,       ,Adjusted Close,Adj 1 Month Change,Adj Monthly Change Std,Adjusted Equity,Adjusted CAGR,Adj Max Equity,Adj Dropdown,Adj DD Percentage
26,1999-03-31,85.8747,0.0415,,2933.7284,,2933.7284,0.0,0.0,,85.8747,0.0415,,2758.2539,,2758.2539,-0.0,-0.0
27,1999-04-30,89.1358,0.038,,3045.1358,,3045.1358,-0.0,-0.0,,89.1358,0.038,,2862.9978,,2862.9978,0.0,0.0
28,1999-05-31,87.0976,-0.0229,,2975.5055,,3045.1358,69.6303,0.0229,,87.0976,-0.0229,,2797.5322,,2862.9978,65.4656,0.0229
29,1999-06-30,91.9206,0.0554,,3140.2737,,3140.2737,0.0,0.0,,91.9206,0.0554,,2952.4452,,2952.4452,0.0,0.0
30,1999-07-30,89.0691,-0.031,,3042.8564,,3140.2737,97.4173,0.031,,89.0691,-0.031,,2860.8547,,2952.4452,91.5905,0.031
31,1999-08-31,88.6078,-0.0052,,3027.0978,,3140.2737,113.1759,0.036,,88.6078,-0.0052,,2846.0386,,2952.4452,106.4066,0.036
32,1999-09-30,86.6257,-0.0224,,2959.3825,,3140.2737,180.8912,0.0576,,86.6257,-0.0224,,2782.3736,,2952.4452,170.0716,0.0576
33,1999-10-29,92.1764,0.0641,,3149.0129,,3149.0129,0.0,0.0,,92.1764,0.0,,2782.3736,,2952.4452,170.0716,0.0576
34,1999-11-30,93.7113,0.0167,,3201.4475,,3201.4475,0.0,0.0,,93.7113,0.0167,,2828.7033,,2952.4452,123.7419,0.0419
35,1999-12-31,99.0613,0.0571,,3384.2177,,3384.2177,-0.0,-0.0,,99.0613,0.0571,,2990.1936,,2990.1936,-0.0,-0.0
36,2000-01-31,94.1293,-0.0498,,3215.7269,,3384.2177,168.4908,0.0498,,94.1293,-0.0498,,2841.3202,,2990.1936,148.8734,0.0498
37,2000-02-29,92.696,-0.0152,,3166.7638,,3384.2177,217.4539,0.0643,,92.696,-0.0152,,2798.0578,,2990.1936,192.1358,0.0643
38,2000-03-31,101.6778,0.0969,,3473.6071,,3473.6071,-0.0,-0.0,,101.6778,0.0969,,3069.1754,,3069.1754,-0.0,-0.0
39,2000-04-28,98.1068,-0.0351,,3351.6111,,3473.6071,121.996,0.0351,,98.1068,-0.0351,,2961.3834,,3069.1754,107.792,0.0351
40,2000-05-31,96.5643,-0.0157,,3298.9162,,3473.6071,174.6909,0.0503,,96.5643,-0.0157,,2914.8237,,3069.1754,154.3517,0.0503
41,2000-06-30,98.4671,0.0197,,3363.9184,,3473.6071,109.6887,0.0316,,98.4671,0.0,,2914.8237,,3069.1754,154.3517,0.0503
42,2000-07-31,96.9209,-0.0157,,3311.0981,,3473.6071,162.509,0.0468,,96.9209,-0.0157,,2869.0552,,3069.1754,200.1202,0.0652
43,2000-08-31,103.2538,0.0653,,3527.4472,,3527.4472,-0.0,-0.0,,103.2538,0.0653,,3056.5209,,3069.1754,12.6545,0.0041
44,2000-09-29,97.5948,-0.0548,,3334.1187,,3527.4472,193.3285,0.0548,,97.5948,-0.0548,,2889.0024,,3069.1754,180.173,0.0587
45,2000-10-31,97.1382,-0.0047,,3318.521,,3527.4472,208.9262,0.0592,,97.1382,0.0,,2889.0024,,3069.1754,180.173,0.0587
46,2000-11-30,89.8865,-0.0747,,3070.7832,,3527.4472,456.664,0.1295,,89.8865,-0.0747,,2673.3294,,3069.1754,395.846,0.129
47,2000-12-29,89.4233,-0.0052,,3054.9585,,3527.4472,472.4887,0.1339,,89.4233,0.0,,2673.3294,,3069.1754,395.846,0.129
48,2001-01-31,93.399,0.0445,,3190.7798,,3527.4472,336.6674,0.0954,,93.399,0.0,,2673.3294,,3069.1754,395.846,0.129
49,2001-02-28,84.4899,-0.0954,,2886.419,,3527.4472,641.0282,0.1817,,84.4899,-0.0954,,2418.327,,3069.1754,650.8484,0.2121
50,2001-03-30,79.7594,-0.056,,2724.8104,,3527.4472,802.6368,0.2275,,79.7594,0.0,,2418.327,,3069.1754,650.8484,0.2121
51,2001-04-30,86.574,0.0854,,2957.6184,,3527.4472,569.8288,0.1615,,86.574,0.0,,2418.327,,3069.1754,650.8484,0.2121
52,2001-05-31,86.0887,-0.0056,,2941.0391,,3527.4472,586.4081,0.1662,,86.0887,-0.0056,,2404.7708,,3069.1754,664.4046,0.2165
53,2001-06-29,84.0372,-0.0238,,2870.9532,,3527.4472,656.494,0.1861,,84.0372,0.0,,2404.7708,,3069.1754,664.4046,0.2165
54,2001-07-31,83.1804,-0.0102,,2841.6817,,3527.4472,685.7655,0.1944,,83.1804,0.0,,2404.7708,,3069.1754,664.4046,0.2165
55,2001-08-31,78.2451,-0.0593,,2673.0777,,3527.4472,854.3695,0.2422,,78.2451,0.0,,2404.7708,,3069.1754,664.4046,0.2165
56,2001-09-28,71.8608,-0.0816,,2454.9733,,3527.4472,1072.4739,0.304,,71.8608,0.0,,2404.7708,,3069.1754,664.4046,0.2165
57,2001-10-31,72.7966,0.013,,2486.9415,,3527.4472,1040.5057,0.295,,72.7966,0.0,,2404.7708,,3069.1754,664.4046,0.2165
58,2001-11-30,78.4731,0.078,,2680.8665,,3527.4472,846.5807,0.24,,78.4731,0.078,,2592.2884,,3069.1754,476.887,0.1554
59,2001-12-31,78.9138,0.0056,,2695.9233,,3527.4472,831.5239,0.2357,,78.9138,0.0056,,2606.8477,,3069.1754,462.3277,0.1506
