,date,Adjusted Close,1 Month Change,Monthly Change Std,Unadjusted Equity,Unadjusted CAGR,Max Equity,Dropdown,DD Percentage,       ,Adjusted Close,Adj 1 Month Change,Adj Monthly Change Std,Adjusted Equity,Adjusted CAGR,Adj Max Equity,Adj Dropdown,Adj DD Percentage
0,2006-01-31,94.2493,0.024,0.051273931301134376,3219.8292,0.01791105705367846,3527.4472,307.618,0.0872,,94.2493,0.024,0.03781562089422596,3445.1412,0.05342501645279252,3445.1412,-0.0,-0.0
1,2006-02-28,94.789,0.0057,,3238.2642,,3527.4472,289.183,0.082,,94.789,0.0057,,3464.8662,,3464.8662,-0.0,-0.0
2,2006-03-31,96.3534,0.0165,,3291.7092,,3527.4472,235.738,0.0668,,96.3534,0.0165,,3522.0511,,3522.0511,0.0,0.0
3,2006-04-28,97.5705,0.0126,,3333.2897,,3527.4472,194.1575,0.055,,97.5705,0.0126,,3566.5413,,3566.5413,0.0,0.0
4,2006-05-31,94.6316,-0.0301,,3232.8879,,3527.4472,294.5593,0.0835,,94.6316,-0.0301,,3459.1137,,3566.5413,107.4276,0.0301
5,2006-06-30,94.8818,0.0026,,3241.4369,,3527.4472,286.0103,0.0811,,94.8818,0.0026,,3468.261,,3566.5413,98.2803,0.0276
6,2006-07-31,95.3067,0.0045,,3255.9531,,3527.4472,271.4941,0.077,,95.3067,0.0045,,3483.7929,,3566.5413,82.7484,0.0232
7,2006-08-31,97.3866,0.0218,,3327.006,,3527.4472,200.4412,0.0568,,97.3866,0.0218,,3559.8178,,3566.5413,6.7235,0.0019
8,2006-09-29,100.0154,0.027,,3416.8141,,3527.4472,110.6331,0.0314,,100.0154,0.027,,3655.9104,,3655.9104,-0.0,-0.0
9,2006-10-31,103.1675,0.0315,,3524.5006,,3527.4472,2.9466,0.0008,,103.1675,0.0315,,3771.1324,,3771.1324,-0.0,-0.0
10,2006-11-30,105.2191,0.0199,,3594.5866,,3594.5866,-0.0,-0.0,,105.2191,0.0199,,3846.1228,,3846.1228,0.0,0.0
11,2006-12-29,106.6257,0.0134,,3642.6399,,3642.6399,0.0,0.0,,106.6257,0.0134,,3897.5386,,3897.5386,-0.0,-0.0
12,2007-01-31,108.2293,0.015,,3697.4262,,3697.4262,-0.0,-0.0,,108.2293,0.015,,3956.1587,,3956.1587,-0.0,-0.0
13,2007-02-28,106.1062,-0.0196,,3624.8922,,3697.4262,72.534,0.0196,,106.1062,-0.0196,,3878.549,,3956.1587,77.6097,0.0196
14,2007-03-30,107.3372,0.0116,,3666.9486,,3697.4262,30.4776,0.0082,,107.3372,0.0116,,3923.5484,,3956.1587,32.6103,0.0082
15,2007-04-30,112.0918,0.0443,,3829.3787,,3829.3787,-0.0,-0.0,,112.0918,0.0443,,4097.3448,,4097.3448,0.0,0.0
16,2007-05-31,115.894,0.0339,,3959.2717,,3959.2717,0.0,0.0,,115.894,0.0339,,4236.3272,,4236.3272,-0.0,-0.0
17,2007-06-29,114.1964,-0.0146,,3901.2791,,3959.2717,57.9926,0.0146,,114.1964,-0.0146,,4174.2765,,4236.3272,62.0507,0.0146
18,2007-07-31,110.6209,-0.0313,,3779.1293,,3959.2717,180.1424,0.0455,,110.6209,-0.0313,,4043.5791,,4236.3272,192.7481,0.0455
19,2007-08-31,112.0405,0.0128,,3827.6261,,3959.2717,131.6456,0.0332,,112.0405,0.0128,,4095.4696,,4236.3272,140.8576,0.0332
20,2007-09-28,116.3764,0.0387,,3975.7521,,3975.7521,0.0,0.0,,116.3764,0.0387,,4253.9609,,4253.9609,0.0,0.0
21,2007-10-31,117.9552,0.0136,,4029.6895,,4029.6895,-0.0,-0.0,,117.9552,0.0136,,4311.6726,,4311.6726,-0.0,-0.0
22,2007-11-30,113.3865,-0.0387,,3873.6093,,4029.6895,156.0802,0.0387,,113.3865,-0.0387,,4144.6705,,4311.6726,167.0021,0.0387
23,2007-12-31,112.1016,-0.0113,,3829.713,,4029.6895,199.9765,0.0496,,112.1016,0.0,,4144.6705,,4311.6726,167.0021,0.0387
24,2008-01-31,105.3238,-0.0605,,3598.1645,,4029.6895,431.525,0.1071,,105.3238,-0.0605,,3894.0794,,4311.6726,417.5932,0.0969
25,2008-02-29,102.602,-0.0258,,3505.1788,,4029.6895,524.5107,0.1302,,102.602,0.0,,3894.0794,,4311.6726,417.5932,0.0969
26,2008-03-31,101.6753,-0.009,,3473.5219,,4029.6895,556.1676,0.138,,101.6753,0.0,,3894.0794,,4311.6726,417.5932,0.0969
27,2008-04-30,106.5214,0.0477,,3639.078,,4029.6895,390.6115,0.0969,,106.5214,0.0,,3894.0794,,4311.6726,417.5932,0.0969
28,2008-05-30,108.1316,0.0151,,3694.0882,,4029.6895,335.6013,0.0833,,108.1316,0.0151,,3952.9443,,4311.6726,358.7283,0.0832
29,2008-06-30,99.1027,-0.0835,,3385.6353,,4029.6895,644.0542,0.1598,,99.1027,-0.0835,,3622.8772,,4311.6726,688.7954,0.1598
30,2008-07-31,98.2122,-0.009,,3355.2128,,4029.6895,674.4767,0.1674,,98.2122,0.0,,3622.8772,,4311.6726,688.7954,0.1598
31,2008-08-29,99.73,0.0155,,3407.0632,,4029.6895,622.6263,0.1545,,99.73,0.0,,3622.8772,,4311.6726,688.7954,0.1598
32,2008-09-30,90.3181,-0.0944,,3085.5275,,4029.6895,944.162,0.2343,,90.3181,-0.0944,,3280.9745,,4311.6726,1030.6981,0.239
33,2008-10-31,75.3988,-0.1652,,2575.8396,,4029.6895,1453.8499,0.3608,,75.3988,0.0,,3280.9745,,4311.6726,1030.6981,0.239
34,2008-11-28,70.1505,-0.0696,,2396.5442,,4029.6895,1633.1453,0.4053,,70.1505,0.0,,3280.9745,,4311.6726,1030.6981,0.239
35,2008-12-31,70.8405,0.0098,,2420.115,,4029.6895,1609.5745,0.3994,,70.8405,0.0,,3280.9745,,4311.6726,1030.6981,0.239
36,2009-01-30,65.0235,-0.0821,,2221.3889,,4029.6895,1808.3006,0.4487,,65.0235,-0.0821,,3011.5595,,4311.6726,1300.1131,0.3015
37,2009-02-27,58.0368,-0.1074,,1982.7029,,4029.6895,2046.9866,0.508,,58.0368,0.0,,3011.5595,,4311.6726,1300.1131,0.3015
38,2009-03-31,62.8819,0.0835,,2148.2274,,4029.6895,1881.4621,0.4669,,62.8819,0.0,,3011.5595,,4311.6726,1300.1131,0.3015
39,2009-04-30,69.129,0.0993,,2361.6454,,4029.6895,1668.0441,0.4139,,69.129,0.0993,,3310.7462,,4311.6726,1000.9264,0.2321
40,2009-05-29,73.1698,0.0585,,2499.6917,,4029.6895,1529.9978,0.3797,,73.1698,0.0585,,3504.2707,,4311.6726,807.4019,0.1873
41,2009-06-30,73.1205,-0.0007,,2498.0082,,4029.6895,1531.6813,0.3801,,73.1205,-0.0007,,3501.9106,,4311.6726,809.762,0.1878
42,2009-07-31,78.5758,0.0746,,2684.374,,4029.6895,1345.3155,0.3339,,78.5758,0.0746,,3763.1734,,4311.6726,548.4992,0.1272
43,2009-08-31,81.4783,0.0369,,2783.5337,,4029.6895,1246.1558,0.3092,,81.4783,0.0369,,3902.1835,,4311.6726,409.4891,0.095
44,2009-09-30,84.3673,0.0355,,2882.2301,,4029.6895,1147.4594,0.2848,,84.3673,0.0355,,4040.5441,,4311.6726,271.1285,0.0629
45,2009-10-30,82.7453,-0.0192,,2826.8184,,4029.6895,1202.8711,0.2985,,82.7453,-0.0192,,3962.8634,,4311.6726,348.8092,0.0809
46,2009-11-30,87.843,0.0616,,3000.9696,,4029.6895,1028.7199,0.2553,,87.843,0.0616,,4207.0027,,4311.6726,104.6699,0.0243
47,2009-12-31,89.5183,0.0191,,3058.2041,,4029.6895,971.4854,0.2411,,89.5183,0.0191,,4287.2387,,4311.6726,24.4339,0.0057
48,2010-01-29,86.265,-0.0363,,2947.0616,,4029.6895,1082.6279,0.2687,,86.265,-0.0363,,4131.4301,,4311.6726,180.2425,0.0418
49,2010-02-26,88.956,0.0312,,3038.9943,,4029.6895,990.6952,0.2458,,88.956,0.0312,,4260.3088,,4311.6726,51.3638,0.0119
50,2010-03-31,94.3739,0.0609,,3224.085,,4029.6895,805.6045,0.1999,,94.3739,0.0609,,4519.784,,4519.784,0.0,0.0
51,2010-04-30,95.8339,0.0155,,3273.9618,,4029.6895,755.7277,0.1875,,95.8339,0.0155,,4589.7054,,4589.7054,-0.0,-0.0
52,2010-05-31,88.2195,-0.0795,,3013.8305,,4029.6895,1015.859,0.2521,,88.2195,-0.0795,,4225.0323,,4589.7054,364.6731,0.0795
53,2010-06-30,83.6547,-0.0517,,2857.8844,,4029.6895,1171.8051,0.2908,,83.6547,0.0,,4225.0323,,4589.7054,364.6731,0.0795
54,2010-07-30,89.3683,0.0683,,3053.08,,4029.6895,976.6095,0.2424,,89.3683,0.0,,4225.0323,,4589.7054,364.6731,0.0795
55,2010-08-31,85.3485,-0.045,,2915.7509,,4029.6895,1113.9386,0.2764,,85.3485,-0.045,,4034.9882,,4589.7054,554.7172,0.1209
56,2010-09-30,92.9918,0.0896,,3176.8674,,4029.6895,852.8221,0.2116,,92.9918,0.0,,4034.9882,,4589.7054,554.7172,0.1209
57,2010-10-29,96.5443,0.0382,,3298.2303,,4029.6895,731.4592,0.1815,,96.5443,0.0382,,4189.133,,4589.7054,400.5724,0.0873
58,2010-11-30,96.5443,0.0,,3298.2303,,4029.6895,731.4592,0.1815,,96.5443,0.0,,4189.133,,4589.7054,400.5724,0.0873
59,2010-12-31,102.9977,0.0668,,3518.698,,4029.6895,510.9915,0.1268,,102.9977,0.0668,,4469.1524,,4589.7054,120.553,0.0263
