,date,Adjusted Close,1 Month Change,Monthly Change Std,Unadjusted Equity,Unadjusted CAGR,Max Equity,Dropdown,DD Percentage,       ,Adjusted Close,Adj 1 Month Change,Adj Monthly Change Std,Adjusted Equity,Adjusted CAGR,Adj Max Equity,Adj Dropdown,Adj DD Percentage
0,2007-01-31,108.2293,0.015,0.05433170093038411,3697.4262,-0.006149635698709965,3697.4262,-0.0,-0.0,,108.2293,0.015,0.03774859910597051,3956.1587,0.0315214111920632,3956.1587,-0.0,-0.0
1,2007-02-28,106.1062,-0.0196,,3624.8922,,3697.4262,72.534,0.0196,,106.1062,-0.0196,,3878.549,,3956.1587,77.6097,0.0196
2,2007-03-30,107.3372,0.0116,,3666.9486,,3697.4262,30.4776,0.0082,,107.3372,0.0116,,3923.5484,,3956.1587,32.6103,0.0082
3,2007-04-30,112.0918,0.0443,,3829.3787,,3829.3787,-0.0,-0.0,,112.0918,0.0443,,4097.3448,,4097.3448,0.0,0.0
4,2007-05-31,115.894,0.0339,,3959.2717,,3959.2717,0.0,0.0,,115.894,0.0339,,4236.3272,,4236.3272,-0.0,-0.0
5,2007-06-29,114.1964,-0.0146,,3901.2791,,3959.2717,57.9926,0.0146,,114.1964,-0.0146,,4174.2765,,4236.3272,62.0507,0.0146
6,2007-07-31,110.6209,-0.0313,,3779.1293,,3959.2717,180.1424,0.0455,,110.6209,-0.0313,,4043.5791,,4236.3272,192.7481,0.0455
7,2007-08-31,112.0405,0.0128,,3827.6261,,3959.2717,131.6456,0.0332,,112.0405,0.0128,,4095.4696,,4236.3272,140.8576,0.0332
8,2007-09-28,116.3764,0.0387,,3975.7521,,3975.7521,0.0,0.0,,116.3764,0.0387,,4253.9609,,4253.9609,0.0,0.0
9,2007-10-31,117.9552,0.0136,,4029.6895,,4029.6895,-0.0,-0.0,,117.9552,0.0136,,4311.6726,,4311.6726,-0.0,-0.0
10,2007-11-30,113.3865,-0.0387,,3873.6093,,4029.6895,156.0802,0.0387,,113.3865,-0.0387,,4144.6705,,4311.6726,167.0021,0.0387
11,2007-12-31,112.1016,-0.0113,,3829.713,,4029.6895,199.9765,0.0496,,112.1016,0.0,,4144.6705,,4311.6726,167.0021,0.0387
12,2008-01-31,105.3238,-0.0605,,3598.1645,,4029.6895,431.525,0.1071,,105.3238,-0.0605,,3894.0794,,4311.6726,417.5932,0.0969
13,2008-02-29,102.602,-0.0258,,3505.1788,,4029.6895,524.5107,0.1302,,102.602,0.0,,3894.0794,,4311.6726,417.5932,0.0969
14,2008-03-31,101.6753,-0.009,,3473.5219,,4029.6895,556.1676,0.138,,101.6753,0.0,,3894.0794,,4311.6726,417.5932,0.0969
15,2008-04-30,106.5214,0.0477,,3639.078,,4029.6895,390.6115,0.0969,,106.5214,0.0,,3894.0794,,4311.6726,417.5932,0.0969
16,2008-05-30,108.1316,0.0151,,3694.0882,,4029.6895,335.6013,0.0833,,108.1316,0.0151,,3952.9443,,4311.6726,358.7283,0.0832
17,2008-06-30,99.1027,-0.0835,,3385.6353,,4029.6895,644.0542,0.1598,,99.1027,-0.0835,,3622.8772,,4311.6726,688.7954,0.1598
18,2008-07-31,98.2122,-0.009,,3355.2128,,4029.6895,674.4767,0.1674,,98.2122,0.0,,3622.8772,,4311.6726,688.7954,0.1598
19,2008-08-29,99.73,0.0155,,3407.0632,,4029.6895,622.6263,0.1545,,99.73,0.0,,3622.8772,,4311.6726,688.7954,0.1598
20,2008-09-30,90.3181,-0.0944,,3085.5275,,4029.6895,944.162,0.2343,,90.3181,-0.0944,,3280.9745,,4311.6726,1030.6981,0.239
