,date,Adjusted Close,1 Month Change,Monthly Change Std,Unadjusted Equity,Unadjusted CAGR,Max Equity,Dropdown,DD Percentage,       ,Adjusted Close,Adj 1 Month Change,Adj Monthly Change Std,Adjusted Equity,Adjusted CAGR,Adj Max Equity,Adj Dropdown,Adj DD Percentage
0,1995-01-31,29.2715,,0.039960274034053875,1000.0,0.27612042109071977,0.0,-1000.0,-inf,,29.2715,,0.039331361859411315,1000.0,0.24491546360702965,0.0,-1000.0,-inf
1,1995-02-28,30.4661,0.0408,,1040.8101,,1040.8101,0.0,0.0,,30.4661,0.0408,,1040.8101,,1040.8101,0.0,0.0
2,1995-03-31,31.3145,0.0278,,1069.7923,,1069.7923,-0.0,-0.0,,31.3145,0.0278,,1069.7923,,1069.7923,-0.0,-0.0
3,1995-04-28,32.2421,0.0296,,1101.4831,,1101.4831,0.0,0.0,,32.2421,0.0296,,1101.4831,,1101.4831,0.0,0.0
4,1995-05-31,33.5213,0.0397,,1145.1826,,1145.1826,-0.0,-0.0,,33.5213,0.0397,,1145.1826,,1145.1826,-0.0,-0.0
5,1995-06-30,34.1989,0.0202,,1168.3332,,1168.3332,0.0,0.0,,34.1989,0.0202,,1168.3332,,1168.3332,0.0,0.0
6,1995-07-31,35.2989,0.0322,,1205.9131,,1205.9131,-0.0,-0.0,,35.2989,0.0322,,1205.9131,,1205.9131,-0.0,-0.0
7,1995-08-31,35.4561,0.0045,,1211.2817,,1211.2817,0.0,0.0,,35.4561,0.0045,,1211.2817,,1211.2817,0.0,0.0
8,1995-09-29,36.9588,0.0424,,1262.6183,,1262.6183,0.0,0.0,,36.9588,0.0424,,1262.6183,,1262.6183,0.0,0.0
9,1995-10-31,36.8502,-0.0029,,1258.9093,,1262.6183,3.709,0.0029,,36.8502,-0.0029,,1258.9093,,1262.6183,3.709,0.0029
10,1995-11-30,38.4893,0.0445,,1314.9047,,1314.9047,-0.0,-0.0,,38.4893,0.0445,,1314.9047,,1314.9047,-0.0,-0.0
11,1995-12-29,39.0884,0.0156,,1335.3738,,1335.3738,0.0,0.0,,39.0884,0.0156,,1335.3738,,1335.3738,0.0,0.0
12,1996-01-31,40.4791,0.0356,,1382.884,,1382.884,0.0,0.0,,40.4791,0.0356,,1382.884,,1382.884,0.0,0.0
13,1996-02-29,40.6083,0.0032,,1387.2973,,1387.2973,0.0,0.0,,40.6083,0.0032,,1387.2973,,1387.2973,0.0,0.0
14,1996-03-29,41.3079,0.0172,,1411.198,,1411.198,0.0,0.0,,41.3079,0.0172,,1411.198,,1411.198,0.0,0.0
15,1996-04-30,41.7569,0.0109,,1426.5366,,1426.5366,0.0,0.0,,41.7569,0.0109,,1426.5366,,1426.5366,0.0,0.0
16,1996-05-31,42.7048,0.0227,,1458.9196,,1458.9196,-0.0,-0.0,,42.7048,0.0227,,1458.9196,,1458.9196,-0.0,-0.0
17,1996-06-28,43.0795,0.0088,,1471.721,,1471.721,0.0,0.0,,43.0795,0.0088,,1471.721,,1471.721,0.0,0.0
18,1996-07-31,41.1437,-0.0449,,1405.5882,,1471.721,66.1328,0.0449,,41.1437,-0.0449,,1405.5882,,1471.721,66.1328,0.0449
19,1996-08-30,41.9361,0.0193,,1432.659,,1471.721,39.062,0.0265,,41.9361,0.0193,,1432.659,,1471.721,39.062,0.0265
20,1996-09-30,44.2784,0.0559,,1512.677,,1512.677,0.0,0.0,,44.2784,0.0559,,1512.677,,1512.677,0.0,0.0
21,1996-10-31,45.7099,0.0323,,1561.583,,1561.583,0.0,0.0,,45.7099,0.0323,,1561.583,,1561.583,0.0,0.0
22,1996-11-29,49.047,0.073,,1675.5855,,1675.5855,0.0,0.0,,49.047,0.073,,1675.5855,,1675.5855,0.0,0.0
23,1996-12-31,47.9046,-0.0233,,1636.5583,,1675.5855,39.0272,0.0233,,47.9046,-0.0233,,1636.5583,,1675.5855,39.0272,0.0233
24,1997-01-31,50.8644,0.0618,,1737.6745,,1737.6745,-0.0,-0.0,,50.8644,0.0618,,1737.6745,,1737.6745,-0.0,-0.0
25,1997-02-28,51.3509,0.0096,,1754.2964,,1754.2964,0.0,0.0,,51.3509,0.0096,,1754.2964,,1754.2964,0.0,0.0
26,1997-03-31,49.0845,-0.0441,,1676.8691,,1754.2964,77.4273,0.0441,,49.0845,-0.0441,,1676.8691,,1754.2964,77.4273,0.0441
27,1997-04-30,52.1574,0.0626,,1781.846,,1781.846,-0.0,-0.0,,52.1574,0.0626,,1781.846,,1781.846,-0.0,-0.0
28,1997-05-30,55.4541,0.0632,,1894.4715,,1894.4715,-0.0,-0.0,,55.4541,0.0632,,1894.4715,,1894.4715,-0.0,-0.0
29,1997-06-30,57.7342,0.0411,,1972.3653,,1972.3653,0.0,0.0,,57.7342,0.0411,,1972.3653,,1972.3653,0.0,0.0
30,1997-07-31,62.3104,0.0793,,2128.7028,,2128.7028,-0.0,-0.0,,62.3104,0.0793,,2128.7028,,2128.7028,-0.0,-0.0
31,1997-08-29,59.0825,-0.0518,,2018.429,,2128.7028,110.2738,0.0518,,59.0825,-0.0518,,2018.429,,2128.7028,110.2738,0.0518
32,1997-09-30,61.9237,0.0481,,2115.4912,,2128.7028,13.2116,0.0062,,61.9237,0.0481,,2115.4912,,2128.7028,13.2116,0.0062
33,1997-10-31,60.4063,-0.0245,,2063.6546,,2128.7028,65.0482,0.0306,,60.4063,-0.0245,,2063.6546,,2128.7028,65.0482,0.0306
34,1997-11-28,62.7439,0.0387,,2143.5109,,2143.5109,-0.0,-0.0,,62.7439,0.0387,,2143.5109,,2143.5109,-0.0,-0.0
35,1997-12-31,63.9421,0.0191,,2184.4453,,2184.4453,0.0,0.0,,63.9421,0.0191,,2184.4453,,2184.4453,0.0,0.0
36,1998-01-30,64.7655,0.0129,,2212.5772,,2212.5772,-0.0,-0.0,,64.7655,0.0129,,2212.5772,,2212.5772,-0.0,-0.0
37,1998-02-27,69.2534,0.0693,,2365.8963,,2365.8963,0.0,0.0,,69.2534,0.0693,,2365.8963,,2365.8963,0.0,0.0
38,1998-03-31,72.6304,0.0488,,2481.262,,2481.262,0.0,0.0,,72.6304,0.0488,,2481.262,,2481.262,0.0,0.0
39,1998-04-30,73.5594,0.0128,,2512.9995,,2512.9995,-0.0,-0.0,,73.5594,0.0128,,2512.9995,,2512.9995,-0.0,-0.0
40,1998-05-29,72.0316,-0.0208,,2460.807,,2512.9995,52.1925,0.0208,,72.0316,-0.0208,,2460.807,,2512.9995,52.1925,0.0208
41,1998-06-30,75.0995,0.0426,,2565.6143,,2565.6143,0.0,0.0,,75.0995,0.0426,,2565.6143,,2565.6143,0.0,0.0
42,1998-07-31,74.0846,-0.0135,,2530.9426,,2565.6143,34.6717,0.0135,,74.0846,-0.0135,,2530.9426,,2565.6143,34.6717,0.0135
43,1998-08-31,63.6254,-0.1412,,2173.6258,,2565.6143,391.9885,0.1528,,63.6254,-0.1412,,2173.6258,,2565.6143,391.9885,0.1528
44,1998-09-30,67.6731,0.0636,,2311.9074,,2565.6143,253.7069,0.0989,,67.6731,0.0,,2173.6258,,2565.6143,391.9885,0.1528
45,1998-10-30,73.1601,0.0811,,2499.3593,,2565.6143,66.255,0.0258,,73.1601,0.0811,,2349.8657,,2565.6143,215.7486,0.0841
46,1998-11-30,77.2338,0.0557,,2638.5282,,2638.5282,-0.0,-0.0,,77.2338,0.0557,,2480.7105,,2565.6143,84.9038,0.0331
47,1998-12-31,82.2853,0.0654,,2811.103,,2811.103,0.0,0.0,,82.2853,0.0654,,2642.9631,,2642.9631,0.0,0.0
48,1999-01-29,85.1838,0.0352,,2910.1244,,2910.1244,0.0,0.0,,85.1838,0.0352,,2736.0618,,2736.0618,0.0,0.0
49,1999-02-26,82.4521,-0.0321,,2816.8021,,2910.1244,93.3223,0.0321,,82.4521,-0.0321,,2648.3213,,2736.0618,87.7405,0.0321
50,1999-03-31,85.8747,0.0415,,2933.7284,,2933.7284,0.0,0.0,,85.8747,0.0415,,2758.2539,,2758.2539,-0.0,-0.0
51,1999-04-30,89.1358,0.038,,3045.1358,,3045.1358,-0.0,-0.0,,89.1358,0.038,,2862.9978,,2862.9978,0.0,0.0
52,1999-05-31,87.0976,-0.0229,,2975.5055,,3045.1358,69.6303,0.0229,,87.0976,-0.0229,,2797.5322,,2862.9978,65.4656,0.0229
53,1999-06-30,91.9206,0.0554,,3140.2737,,3140.2737,0.0,0.0,,91.9206,0.0554,,2952.4452,,2952.4452,0.0,0.0
54,1999-07-30,89.0691,-0.031,,3042.8564,,3140.2737,97.4173,0.031,,89.0691,-0.031,,2860.8547,,2952.4452,91.5905,0.031
55,1999-08-31,88.6078,-0.0052,,3027.0978,,3140.2737,113.1759,0.036,,88.6078,-0.0052,,2846.0386,,2952.4452,106.4066,0.036
56,1999-09-30,86.6257,-0.0224,,2959.3825,,3140.2737,180.8912,0.0576,,86.6257,-0.0224,,2782.3736,,2952.4452,170.0716,0.0576
57,1999-10-29,92.1764,0.0641,,3149.0129,,3149.0129,0.0,0.0,,92.1764,0.0,,2782.3736,,2952.4452,170.0716,0.0576
58,1999-11-30,93.7113,0.0167,,3201.4475,,3201.4475,0.0,0.0,,93.7113,0.0167,,2828.7033,,2952.4452,123.7419,0.0419
59,1999-12-31,99.0613,0.0571,,3384.2177,,3384.2177,-0.0,-0.0,,99.0613,0.0571,,2990.1936,,2990.1936,-0.0,-0.0
