,Adjusted CAGR,Adj Std Dev,Adj Max DD,Adj SSR,Unadjusted CAGR,Unadj Std Dev,Unadj Max DD,Unadj SSR
164,0.0957,0.12470402603728212,1030.6981200062974,0.767417083802804,0.0905,0.13078140645890682,1577.2548277246678,0.6919943931665565
165,0.0957,0.12467701506993928,1030.6981200062974,0.7675833428183677,0.0755,0.13086479904458212,1577.2548277246678,0.5769313104151039
166,0.0957,0.12464546888723292,1030.6981200062974,0.7677776083989064,0.0695,0.13098352643008973,1633.1452646869934,0.530601075526047
167,0.0957,0.12460956501130922,1030.6981200062974,0.7679988289126483,0.0704,0.13108722962233163,1633.1452646869934,0.5370469740097923
168,0.0819,0.12465797522827177,1300.1131057315997,0.6569976758408436,0.0587,0.13126894353388285,1808.3005997029973,0.4471735539247978
169,0.0819,0.12470012217011385,1300.1131057315997,0.6567756195801747,0.0501,0.13150707945010817,2046.9866455548463,0.38096808331149346
170,0.0819,0.12473623621190978,1300.1131057315997,0.656585467761454,0.0561,0.13168748578701406,2046.9866455548463,0.42600858893102295
171,0.0893,0.12471975865790288,1300.1131057315997,0.7160052341421164,0.0633,0.1318056361530042,2046.9866455548463,0.48025260411868376
172,0.0937,0.12467265085773388,1300.1131057315997,0.7515682016493151,0.0676,0.13188594412508092,2046.9866455548463,0.5125640980807478
173,0.0937,0.12462190356533567,1300.1131057315997,0.75187424777921,0.0676,0.13195917457423456,2046.9866455548463,0.5122796517795065
174,0.0993,0.12453647105218349,1300.1131057315997,0.7973567836075196,0.0731,0.1319897939445375,2046.9866455548463,0.5538307002033569
175,0.1021,0.12443355502812946,1300.1131057315997,0.8205182273938831,0.0759,0.1319972637775886,2046.9866455548463,0.5750119193977323
176,0.1049,0.12431414639568267,1300.1131057315997,0.8438299505038719,0.0785,0.13198397662215025,2046.9866455548463,0.5947691682660341
177,0.1034,0.12420047963537631,1300.1131057315997,0.8325249653105876,0.077,0.13197510002378088,2046.9866455548463,0.5834433918680509
178,0.1081,0.12406198119422845,1300.1131057315997,0.8713386563669432,0.0817,0.1319344217399418,2046.9866455548463,0.6192470389648599
179,0.1096,0.12391516675893317,1300.1131057315997,0.8844760723537406,0.0831,0.1318821600193904,2046.9866455548463,0.6301079690216019
180,0.0992,0.12381769035072084,1300.1131057315997,0.8011779231142998,0.0747,0.13187423959870995,2046.9866455548463,0.5664487638170295
181,0.1014,0.12370714261234118,1300.1131057315997,0.8196778121191864,0.0769,0.13184924745574667,2046.9866455548463,0.5832418575298307
182,0.1058,0.12357379650501366,1300.1131057315997,0.8561685647952677,0.0812,0.13179643927762527,2046.9866455548463,0.6161016219031124
183,0.1069,0.12343413856922845,1300.1131057315997,0.8660489005644477,0.0823,0.13173444730321354,2046.9866455548463,0.6247416805914846
184,0.1008,0.12332186840777411,1300.1131057315997,0.8173732793821802,0.0763,0.13170192233839026,2046.9866455548463,0.5793385445351169
185,0.1008,0.12320797238209769,1300.1131057315997,0.8181288763311099,0.0725,0.13168691388095174,2046.9866455548463,0.5505482501134608
186,0.1008,0.12309252043828225,1300.1131057315997,0.8188962224600839,0.0772,0.13164214401220975,2046.9866455548463,0.5864383368964253
187,0.0975,0.12299120943669638,1300.1131057315997,0.7927395823372506,0.0739,0.131611900469258,2046.9866455548463,0.5614993760937417
188,0.0975,0.1228881493796735,1300.1131057315997,0.7934044128109161,0.0801,0.13154541574956238,2046.9866455548463,0.6089151761281842
189,0.1002,0.12277085440200623,1300.1131057315997,0.8161546198245127,0.0828,0.1314626364169451,2046.9866455548463,0.6298367525309065
190,0.1002,0.12265220785884598,1300.1131057315997,0.8169441198752406,0.0828,0.13137752267058259,2046.9866455548463,0.6302447961940462
191,0.105,0.12251120763409862,1300.1131057315997,0.857064443553614,0.0875,0.1312677547980488,2046.9866455548463,0.6665764957633039
192,0.0997,0.12239248087137126,1300.1131057315997,0.8145925247220048,0.0834,0.1311755821194748,2046.9866455548463,0.6357890596135433
193,0.102,0.12226245391146019,1300.1131057315997,0.8342708389761764,0.0857,0.13107058265323718,2046.9866455548463,0.6538461816922684
194,0.102,0.12213145256156553,1300.1131057315997,0.8351656994219615,0.0857,0.13096385201206373,2046.9866455548463,0.6543790418756601
195,0.104,0.12199112725720847,1300.1131057315997,0.8525210180304701,0.0876,0.13084688031831485,2046.9866455548463,0.6694848191022441
196,0.1032,0.12185338878987723,1300.1131057315997,0.8469194088476034,0.0869,0.1307315941124311,2046.9866455548463,0.6647207248560338
197,0.102,0.12171987126487674,1300.1131057315997,0.8379897131014542,0.0857,0.130620208070827,2046.9866455548463,0.6561006238294335
198,0.1007,0.1215909526957952,1300.1131057315997,0.8281866188838765,0.0843,0.1305135773037333,2046.9866455548463,0.6459098106231176
199,0.1007,0.12146117497770853,1300.1131057315997,0.8290715120982587,0.0805,0.13042255347109136,2046.9866455548463,0.6172245356156374
200,0.1007,0.12133058013686443,1300.1131057315997,0.8299638878047683,0.0757,0.13035199073368986,2046.9866455548463,0.5807352812482603
201,0.1007,0.12119920871778771,1300.1131057315997,0.8308635102930407,0.0826,0.130247835567461,2046.9866455548463,0.6341756056070343
202,0.1004,0.12106830864185199,1300.1131057315997,0.8292839069636827,0.0824,0.13014305800111045,2046.9866455548463,0.6331494070109903
203,0.1004,0.12093668628616311,1300.1131057315997,0.8301864643655876,0.0831,0.13003379874160548,2046.9866455548463,0.6390646186160476
204,0.0971,0.12081768277390079,1300.1131057315997,0.8036903023683524,0.0809,0.12993268035121613,2046.9866455548463,0.6226301172370358
205,0.0999,0.12068657101196874,1300.1131057315997,0.8277640102152932,0.0836,0.12981859164960902,2046.9866455548463,0.6439755580282617
206,0.1019,0.12054707781115154,1300.1131057315997,0.8453129005718085,0.0856,0.12969505086499605,2046.9866455548463,0.6600097646679203
207,0.1015,0.1204086287330137,1300.1131057315997,0.842962843012352,0.0852,0.1295721371688666,2046.9866455548463,0.6575487744634634
208,0.0975,0.12028513017914914,1300.1131057315997,0.8105740074004689,0.0812,0.12946466636437254,2046.9866455548463,0.6271981559158868
209,0.1,0.12015128074356227,1300.1131057315997,0.8322840953599908,0.0838,0.12934530522360363,2046.9866455548463,0.6478781727340787
210,0.1008,0.12001391842492601,1300.1131057315997,0.8399025823246896,0.0845,0.129222148683852,2046.9866455548463,0.6539126679183549
211,0.1024,0.11987025982160252,1300.1131057315997,0.8542569287194113,0.0861,0.12909182340236244,2046.9866455548463,0.66696710706175
212,0.104,0.11972059243395156,1300.1131057315997,0.868689319737334,0.0877,0.1289546353070109,2046.9866455548463,0.6800841225381837
213,0.1028,0.11957498136695624,1300.1131057315997,0.8597116121182864,0.0865,0.12882136701179753,2046.9866455548463,0.6714724583855587
214,0.1032,0.11942773478970227,1300.1131057315997,0.8641208860046007,0.0869,0.1286859363380032,2046.9866455548463,0.6752874670915917
215,0.1038,0.11927822621282852,1300.1131057315997,0.8702342690340593,0.0874,0.12854805147664813,2046.9866455548463,0.6799013987067472
216,0.1008,0.11913903951873286,1300.1131057315997,0.8460702755971998,0.0854,0.12841703776832644,2046.9866455548463,0.6650207907308042
217,0.1016,0.11899676798413539,1300.1131057315997,0.8538047017675747,0.0862,0.1282824324129483,2046.9866455548463,0.6719548295008735
218,0.1039,0.11884644698586937,1300.1131057315997,0.8742373258525225,0.0884,0.12813933935861438,2046.9866455548463,0.6898740109202629
219,0.105,0.11869242169983155,1300.1131057315997,0.8846394613595538,0.0896,0.12799164219475914,2046.9866455548463,0.700045709732044
220,0.1065,0.11853356553308753,1300.1131057315997,0.8984796797517369,0.091,0.12783884394667813,2046.9866455548463,0.7118337211963236
221,0.1056,0.11837768803540213,1300.1131057315997,0.8920599967150834,0.0902,0.12768857084128768,2046.9866455548463,0.7064062147904794
