,date,Adjusted Close,1 Month Change,Monthly Change Std,Unadjusted Equity,Unadjusted CAGR,Max Equity,Dropdown,DD Percentage,       ,Adjusted Close,Adj 1 Month Change,Adj Monthly Change Std,Adjusted Equity,Adjusted CAGR,Adj Max Equity,Adj Dropdown,Adj DD Percentage
26,2012-03-30,118.2595,0.0322,,4040.0842,,4040.0842,-0.0,-0.0,,118.2595,0.0322,,5206.5596,,5206.5596,-0.0,-0.0
27,2012-04-30,117.47,-0.0067,,4013.114,,4040.0842,26.9702,0.0067,,117.47,-0.0067,,5171.8024,,5206.5596,34.7572,0.0067
28,2012-05-31,110.4153,-0.0601,,3772.1034,,4040.0842,267.9808,0.0663,,110.4153,-0.0601,,4861.2059,,5206.5596,345.3537,0.0663
29,2012-06-29,114.8903,0.0405,,3924.9821,,4040.0842,115.1021,0.0285,,114.8903,0.0405,,5058.2245,,5206.5596,148.3351,0.0285
30,2012-07-31,116.2494,0.0118,,3971.4128,,4040.0842,68.6714,0.017,,116.2494,0.0118,,5118.061,,5206.5596,88.4986,0.017
31,2012-08-31,119.1617,0.0251,,4070.9072,,4070.9072,0.0,0.0,,119.1617,0.0251,,5246.282,,5246.282,0.0,0.0
32,2012-09-28,122.1832,0.0254,,4174.1304,,4174.1304,0.0,0.0,,122.1832,0.0254,,5379.3083,,5379.3083,-0.0,-0.0
33,2012-10-31,119.9597,-0.0182,,4098.1686,,4174.1304,75.9618,0.0182,,119.9597,-0.0182,,5281.4144,,5379.3083,97.8939,0.0182
34,2012-11-30,120.6386,0.0057,,4121.363,,4174.1304,52.7674,0.0126,,120.6386,0.0057,,5311.3057,,5379.3083,68.0026,0.0126
35,2012-12-31,121.7242,0.009,,4158.4484,,4174.1304,15.682,0.0038,,121.7242,0.009,,5359.0985,,5379.3083,20.2098,0.0038
36,2013-01-31,127.9553,0.0512,,4371.3203,,4371.3203,0.0,0.0,,127.9553,0.0512,,5633.4319,,5633.4319,-0.0,-0.0
37,2013-02-28,129.5878,0.0128,,4427.0933,,4427.0933,0.0,0.0,,129.5878,0.0128,,5705.3081,,5705.3081,0.0,0.0
38,2013-03-29,134.509,0.038,,4595.2142,,4595.2142,0.0,0.0,,134.509,0.038,,5921.9698,,5921.9698,0.0,0.0
39,2013-04-30,137.0932,0.0192,,4683.4991,,4683.4991,0.0,0.0,,137.0932,0.0192,,6035.7448,,6035.7448,0.0,0.0
40,2013-05-31,140.3299,0.0236,,4794.0752,,4794.0752,0.0,0.0,,140.3299,0.0236,,6178.247,,6178.247,-0.0,-0.0
41,2013-06-28,138.4551,-0.0134,,4730.0244,,4794.0752,64.0508,0.0134,,138.4551,-0.0134,,6095.7031,,6178.247,82.5439,0.0134
42,2013-07-31,145.61,0.0517,,4974.4571,,4974.4571,-0.0,-0.0,,145.61,0.0517,,6410.7098,,6410.7098,-0.0,-0.0
43,2013-08-30,141.2428,-0.03,,4825.2618,,4974.4571,149.1953,0.03,,141.2428,-0.03,,6218.4379,,6410.7098,192.2719,0.03
44,2013-09-30,145.7176,0.0317,,4978.1324,,4978.1324,-0.0,-0.0,,145.7176,0.0317,,6415.4463,,6415.4463,0.0,0.0
45,2013-10-31,152.4653,0.0463,,5208.6537,,5208.6537,0.0,0.0,,152.4653,0.0463,,6712.5249,,6712.5249,0.0,0.0
46,2013-11-29,156.984,0.0296,,5363.0258,,5363.0258,-0.0,-0.0,,156.984,0.0296,,6911.4682,,6911.4682,-0.0,-0.0
47,2013-12-31,161.0492,0.0259,,5501.906,,5501.906,0.0,0.0,,161.0492,0.0259,,7090.4466,,7090.4466,0.0,0.0
48,2014-01-31,155.3725,-0.0352,,5307.9734,,5501.906,193.9326,0.0352,,155.3725,-0.0352,,6840.5207,,7090.4466,249.9259,0.0352
49,2014-02-28,162.4444,0.0455,,5549.5699,,5549.5699,0.0,0.0,,162.4444,0.0455,,7151.8723,,7151.8723,0.0,0.0
50,2014-03-31,163.7945,0.0083,,5595.6906,,5595.6906,0.0,0.0,,163.7945,0.0083,,7211.3092,,7211.3092,-0.0,-0.0
51,2014-04-30,164.9331,0.007,,5634.589,,5634.589,-0.0,-0.0,,164.9331,0.007,,7261.4386,,7261.4386,-0.0,-0.0
52,2014-05-30,168.7606,0.0232,,5765.3476,,5765.3476,-0.0,-0.0,,168.7606,0.0232,,7429.9506,,7429.9506,-0.0,-0.0
53,2014-06-30,172.2427,0.0206,,5884.3062,,5884.3062,-0.0,-0.0,,172.2427,0.0206,,7583.2555,,7583.2555,-0.0,-0.0
54,2014-07-31,169.9282,-0.0134,,5805.2355,,5884.3062,79.0707,0.0134,,169.9282,-0.0134,,7481.3551,,7583.2555,101.9004,0.0134
55,2014-08-29,176.6341,0.0395,,6034.3302,,6034.3302,0.0,0.0,,176.6341,0.0395,,7776.5952,,7776.5952,-0.0,-0.0
56,2014-09-30,174.1981,-0.0138,,5951.1095,,6034.3302,83.2207,0.0138,,174.1981,-0.0138,,7669.3467,,7776.5952,107.2485,0.0138
57,2014-10-31,178.3006,0.0236,,6091.2636,,6091.2636,0.0,0.0,,178.3006,0.0236,,7849.9668,,7849.9668,0.0,0.0
58,2014-11-28,183.1989,0.0275,,6258.6027,,6258.6027,0.0,0.0,,183.1989,0.0275,,8065.6209,,8065.6209,-0.0,-0.0
59,2014-12-31,182.7299,-0.0026,,6242.5796,,6258.6027,16.0231,0.0026,,182.7299,-0.0026,,8044.9716,,8065.6209,20.6493,0.0026
