,date,Adjusted Close,1 Month Change,Monthly Change Std,Unadjusted Equity,Unadjusted CAGR,Max Equity,Dropdown,DD Percentage,       ,Adjusted Close,Adj 1 Month Change,Adj Monthly Change Std,Adjusted Equity,Adjusted CAGR,Adj Max Equity,Adj Dropdown,Adj DD Percentage
0,2011-01-31,105.3976,0.0233,0.03387129611581128,3600.6844,0.11912029515431954,4029.6895,429.0051,0.1065,,105.3976,0.0233,0.02637198372181602,4573.2846,0.10976120719302385,4589.7054,16.4208,0.0036
1,2011-02-28,109.0588,0.0347,,3725.7625,,4029.6895,303.927,0.0754,,109.0588,0.0347,,4732.1483,,4732.1483,0.0,0.0
2,2011-03-31,109.0705,0.0001,,3726.1609,,4029.6895,303.5286,0.0753,,109.0705,0.0001,,4732.6543,,4732.6543,-0.0,-0.0
3,2011-04-29,112.2293,0.029,,3834.076,,4029.6895,195.6135,0.0485,,112.2293,0.029,,4869.7189,,4869.7189,-0.0,-0.0
4,2011-05-31,110.9707,-0.0112,,3791.0786,,4029.6895,238.6109,0.0592,,110.9707,-0.0112,,4815.1072,,4869.7189,54.6117,0.0112
5,2011-06-30,109.0967,-0.0169,,3727.0581,,4029.6895,302.6314,0.0751,,109.0967,-0.0169,,4733.7938,,4869.7189,135.9251,0.0279
6,2011-07-29,106.9143,-0.02,,3652.5,,4029.6895,377.1895,0.0936,,106.9143,-0.02,,4639.0964,,4869.7189,230.6225,0.0474
7,2011-08-31,101.0366,-0.055,,3451.7015,,4029.6895,577.988,0.1434,,101.0366,0.0,,4639.0964,,4869.7189,230.6225,0.0474
8,2011-09-30,94.0197,-0.0694,,3211.9833,,4029.6895,817.7062,0.2029,,94.0197,0.0,,4639.0964,,4869.7189,230.6225,0.0474
9,2011-10-31,104.2817,0.1091,,3562.5621,,4029.6895,467.1274,0.1159,,104.2817,0.0,,4639.0964,,4869.7189,230.6225,0.0474
10,2011-11-30,103.8579,-0.0041,,3548.0848,,4029.6895,481.6047,0.1195,,103.8579,-0.0041,,4620.2443,,4869.7189,249.4746,0.0512
11,2011-12-30,104.9422,0.0104,,3585.1268,,4029.6895,444.5627,0.1103,,104.9422,0.0,,4620.2443,,4869.7189,249.4746,0.0512
12,2012-01-31,109.8088,0.0464,,3751.3852,,4029.6895,278.3043,0.0691,,109.8088,0.0464,,4834.5059,,4869.7189,35.213,0.0072
13,2012-02-29,114.5751,0.0434,,3914.2157,,4029.6895,115.4738,0.0287,,114.5751,0.0434,,5044.3496,,5044.3496,-0.0,-0.0
14,2012-03-30,118.2595,0.0322,,4040.0842,,4040.0842,-0.0,-0.0,,118.2595,0.0322,,5206.5596,,5206.5596,-0.0,-0.0
15,2012-04-30,117.47,-0.0067,,4013.114,,4040.0842,26.9702,0.0067,,117.47,-0.0067,,5171.8024,,5206.5596,34.7572,0.0067
16,2012-05-31,110.4153,-0.0601,,3772.1034,,4040.0842,267.9808,0.0663,,110.4153,-0.0601,,4861.2059,,5206.5596,345.3537,0.0663
17,2012-06-29,114.8903,0.0405,,3924.9821,,4040.0842,115.1021,0.0285,,114.8903,0.0405,,5058.2245,,5206.5596,148.3351,0.0285
18,2012-07-31,116.2494,0.0118,,3971.4128,,4040.0842,68.6714,0.017,,116.2494,0.0118,,5118.061,,5206.5596,88.4986,0.017
19,2012-08-31,119.1617,0.0251,,4070.9072,,4070.9072,0.0,0.0,,119.1617,0.0251,,5246.282,,5246.282,0.0,0.0
20,2012-09-28,122.1832,0.0254,,4174.1304,,4174.1304,0.0,0.0,,122.1832,0.0254,,5379.3083,,5379.3083,-0.0,-0.0
21,2012-10-31,119.9597,-0.0182,,4098.1686,,4174.1304,75.9618,0.0182,,119.9597,-0.0182,,5281.4144,,5379.3083,97.8939,0.0182
22,2012-11-30,120.6386,0.0057,,4121.363,,4174.1304,52.7674,0.0126,,120.6386,0.0057,,5311.3057,,5379.3083,68.0026,0.0126
23,2012-12-31,121.7242,0.009,,4158.4484,,4174.1304,15.682,0.0038,,121.7242,0.009,,5359.0985,,5379.3083,20.2098,0.0038
24,2013-01-31,127.9553,0.0512,,4371.3203,,4371.3203,0.0,0.0,,127.9553,0.0512,,5633.4319,,5633.4319,-0.0,-0.0
25,2013-02-28,129.5878,0.0128,,4427.0933,,4427.0933,0.0,0.0,,129.5878,0.0128,,5705.3081,,5705.3081,0.0,0.0
26,2013-03-29,134.509,0.038,,4595.2142,,4595.2142,0.0,0.0,,134.509,0.038,,5921.9698,,5921.9698,0.0,0.0
27,2013-04-30,137.0932,0.0192,,4683.4991,,4683.4991,0.0,0.0,,137.0932,0.0192,,6035.7448,,6035.7448,0.0,0.0
28,2013-05-31,140.3299,0.0236,,4794.0752,,4794.0752,0.0,0.0,,140.3299,0.0236,,6178.247,,6178.247,-0.0,-0.0
29,2013-06-28,138.4551,-0.0134,,4730.0244,,4794.0752,64.0508,0.0134,,138.4551,-0.0134,,6095.7031,,6178.247,82.5439,0.0134
30,2013-07-31,145.61,0.0517,,4974.4571,,4974.4571,-0.0,-0.0,,145.61,0.0517,,6410.7098,,6410.7098,-0.0,-0.0
31,2013-08-30,141.2428,-0.03,,4825.2618,,4974.4571,149.1953,0.03,,141.2428,-0.03,,6218.4379,,6410.7098,192.2719,0.03
32,2013-09-30,145.7176,0.0317,,4978.1324,,4978.1324,-0.0,-0.0,,145.7176,0.0317,,6415.4463,,6415.4463,0.0,0.0
33,2013-10-31,152.4653,0.0463,,5208.6537,,5208.6537,0.0,0.0,,152.4653,0.0463,,6712.5249,,6712.5249,0.0,0.0
34,2013-11-29,156.984,0.0296,,5363.0258,,5363.0258,-0.0,-0.0,,156.984,0.0296,,6911.4682,,6911.4682,-0.0,-0.0
35,2013-12-31,161.0492,0.0259,,5501.906,,5501.906,0.0,0.0,,161.0492,0.0259,,7090.4466,,7090.4466,0.0,0.0
36,2014-01-31,155.3725,-0.0352,,5307.9734,,5501.906,193.9326,0.0352,,155.3725,-0.0352,,6840.5207,,7090.4466,249.9259,0.0352
37,2014-02-28,162.4444,0.0455,,5549.5699,,5549.5699,0.0,0.0,,162.4444,0.0455,,7151.8723,,7151.8723,0.0,0.0
38,2014-03-31,163.7945,0.0083,,5595.6906,,5595.6906,0.0,0.0,,163.7945,0.0083,,7211.3092,,7211.3092,-0.0,-0.0
39,2014-04-30,164.9331,0.007,,5634.589,,5634.589,-0.0,-0.0,,164.9331,0.007,,7261.4386,,7261.4386,-0.0,-0.0
40,2014-05-30,168.7606,0.0232,,5765.3476,,5765.3476,-0.0,-0.0,,168.7606,0.0232,,7429.9506,,7429.9506,-0.0,-0.0
41,2014-06-30,172.2427,0.0206,,5884.3062,,5884.3062,-0.0,-0.0,,172.2427,0.0206,,7583.2555,,7583.2555,-0.0,-0.0
42,2014-07-31,169.9282,-0.0134,,5805.2355,,5884.3062,79.0707,0.0134,,169.9282,-0.0134,,7481.3551,,7583.2555,101.9004,0.0134
43,2014-08-29,176.6341,0.0395,,6034.3302,,6034.3302,0.0,0.0,,176.6341,0.0395,,7776.5952,,7776.5952,-0.0,-0.0
44,2014-09-30,174.1981,-0.0138,,5951.1095,,6034.3302,83.2207,0.0138,,174.1981,-0.0138,,7669.3467,,7776.5952,107.2485,0.0138
45,2014-10-31,178.3006,0.0236,,6091.2636,,6091.2636,0.0,0.0,,178.3006,0.0236,,7849.9668,,7849.9668,0.0,0.0
46,2014-11-28,183.1989,0.0275,,6258.6027,,6258.6027,0.0,0.0,,183.1989,0.0275,,8065.6209,,8065.6209,-0.0,-0.0
47,2014-12-31,182.7299,-0.0026,,6242.5796,,6258.6027,16.0231,0.0026,,182.7299,-0.0026,,8044.9716,,8065.6209,20.6493,0.0026
48,2015-01-30,177.3157,-0.0296,,6057.6166,,6258.6027,200.9861,0.0321,,177.3157,-0.0296,,7806.605,,8065.6209,259.0159,0.0321
49,2015-02-27,187.2817,0.0562,,6398.0822,,6398.0822,-0.0,-0.0,,187.2817,0.0562,,8245.3718,,8245.3718,-0.0,-0.0
50,2015-03-31,184.333,-0.0157,,6297.3458,,6398.0822,100.7364,0.0157,,184.333,-0.0157,,8115.5502,,8245.3718,129.8216,0.0157
51,2015-04-30,186.1457,0.0098,,6359.2729,,6398.0822,38.8093,0.0061,,186.1457,0.0098,,8195.3572,,8245.3718,50.0146,0.0061
52,2015-05-29,188.5388,0.0129,,6441.0289,,6441.0289,0.0,0.0,,188.5388,0.0129,,8300.7183,,8300.7183,0.0,0.0
53,2015-06-30,184.7491,-0.0201,,6311.5625,,6441.0289,129.4664,0.0201,,184.7491,-0.0201,,8133.8716,,8300.7183,166.8467,0.0201
54,2015-07-31,188.8409,0.0221,,6451.3494,,6451.3494,0.0,0.0,,188.8409,0.0221,,8314.0186,,8314.0186,0.0,0.0
55,2015-08-31,177.2565,-0.0613,,6055.5931,,6451.3494,395.7563,0.0613,,177.2565,-0.0613,,7803.9973,,8314.0186,510.0213,0.0613
56,2015-09-30,172.8269,-0.025,,5904.2641,,6451.3494,547.0853,0.0848,,172.8269,0.0,,7803.9973,,8314.0186,510.0213,0.0613
57,2015-10-30,187.5666,0.0853,,6407.8169,,6451.3494,43.5325,0.0067,,187.5666,0.0,,7803.9973,,8314.0186,510.0213,0.0613
58,2015-11-30,188.2522,0.0037,,6431.238,,6451.3494,20.1114,0.0031,,188.2522,0.0037,,7832.5215,,8314.0186,481.4971,0.0579
59,2015-12-31,185.0182,-0.0172,,6320.7544,,6451.3494,130.595,0.0202,,185.0182,-0.0172,,7697.9649,,8314.0186,616.0537,0.0741
